https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AXS,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1667480400000,2022-11-03 13:00:00,AXS/USDT,8.88,8.88,8.88,8.88,5.46490296,0.615417,0,0,2,8.88
1667476800000,2022-11-03 12:00:00,AXS/USDT,8.88,8.88,8.88,8.88,0,0,0,0,0,8.88
1667473200000,2022-11-03 11:00:00,AXS/USDT,8.88,8.88,8.88,8.88,0,0,0,0,0,8.88
1667469600000,2022-11-03 10:00:00,AXS/USDT,8.88,8.88,8.88,8.88,0,0,0,0,0,8.88
1667466000000,2022-11-03 09:00:00,AXS/USDT,8.88,8.88,8.88,8.88,0,0,0,0,0,8.88
1667462400000,2022-11-03 08:00:00,AXS/USDT,8.88,8.88,8.88,8.88,0,0,0,0,0,8.88
1667458800000,2022-11-03 07:00:00,AXS/USDT,8.88,8.88,8.88,8.88,0,0,0,0,0,8.88
1667455200000,2022-11-03 06:00:00,AXS/USDT,8.88,8.88,8.88,8.88,0,0,0,0,0,8.88
1667451600000,2022-11-03 05:00:00,AXS/USDT,8.88,8.88,8.88,8.88,0,0,0,0,0,8.88
1667448000000,2022-11-03 04:00:00,AXS/USDT,8.88,8.88,8.88,8.88,0,0,0,0,0,8.88
1667444400000,2022-11-03 03:00:00,AXS/USDT,8.88,8.88,8.88,8.88,80.00257512,9.009299,0,0,1,8.88
1667440800000,2022-11-03 02:00:00,AXS/USDT,8.58,8.58,8.58,8.58,0,0,0,0,0,8.58
1667437200000,2022-11-03 01:00:00,AXS/USDT,8.58,8.58,8.58,8.58,0,0,0,0,0,8.58
1667433600000,2022-11-03 00:00:00,AXS/USDT,8.58,8.58,8.58,8.58,0,0,0,0,0,8.58
1667430000000,2022-11-02 23:00:00,AXS/USDT,8.58,8.58,8.58,8.58,0,0,0,0,0,8.58
1667426400000,2022-11-02 22:00:00,AXS/USDT,8.58,8.58,8.58,8.58,0,0,0,0,0,8.58
1667422800000,2022-11-02 21:00:00,AXS/USDT,8.58,8.58,8.58,8.58,1.86270084,0.217098,1.86270084,0.217098,1,8.58
1667419200000,2022-11-02 20:00:00,AXS/USDT,8.53,8.57,8.53,8.57,1054.71248459,123.072519,61.66596634,7.195562,8,8.569846311066221034
1667415600000,2022-11-02 19:00:00,AXS/USDT,8.76,8.76,8.76,8.76,3.41154696,0.389446,3.41154696,0.389446,1,8.76
1667412000000,2022-11-02 18:00:00,AXS/USDT,8.96,8.96,8.96,8.96,35.21476224,3.930219,35.21476224,3.930219,1,8.96
1667408400000,2022-11-02 17:00:00,AXS/USDT,8.76,8.76,8.76,8.76,0,0,0,0,0,8.76
1667404800000,2022-11-02 16:00:00,AXS/USDT,8.76,8.76,8.76,8.76,69.56742612,7.941487,69.56742612,7.941487,1,8.76
1667401200000,2022-11-02 15:00:00,AXS/USDT,8.73,8.73,8.73,8.73,1.34330256,0.153872,1.34330256,0.153872,1,8.73
1667397600000,2022-11-02 14:00:00,AXS/USDT,8.81,8.81,8.81,8.81,0,0,0,0,0,8.81
1667394000000,2022-11-02 13:00:00,AXS/USDT,8.81,8.81,8.81,8.81,0,0,0,0,0,8.81
1667390400000,2022-11-02 12:00:00,AXS/USDT,8.81,8.81,8.81,8.81,0,0,0,0,0,8.81
1667386800000,2022-11-02 11:00:00,AXS/USDT,8.81,8.81,8.81,8.81,6.06406396,0.688316,6.06406396,0.688316,1,8.81
1667383200000,2022-11-02 10:00:00,AXS/USDT,8.77,8.77,8.77,8.77,99.99999516,11.402508,0,0,1,8.77
1667379600000,2022-11-02 09:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.1
1667376000000,2022-11-02 08:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.1
1667372400000,2022-11-02 07:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.1
1667368800000,2022-11-02 06:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.1
1667365200000,2022-11-02 05:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.1
1667361600000,2022-11-02 04:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.1
1667358000000,2022-11-02 03:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.1
1667354400000,2022-11-02 02:00:00,AXS/USDT,9.1,9.1,9.1,9.1,1.0099999,0.110989,1.0099999,0.110989,1,9.1
1667350800000,2022-11-02 01:00:00,AXS/USDT,8.79,8.79,8.79,8.79,0,0,0,0,0,8.79
1667347200000,2022-11-02 00:00:00,AXS/USDT,8.79,8.79,8.79,8.79,0,0,0,0,0,8.79
1667343600000,2022-11-01 23:00:00,AXS/USDT,8.79,8.79,8.79,8.79,9.44413422,1.074418,0,0,1,8.79
1667340000000,2022-11-01 22:00:00,AXS/USDT,9.12,9.12,9.12,9.12,0,0,0,0,0,9.963676991854662497
1667336400000,2022-11-01 21:00:00,AXS/USDT,9.12,9.12,9.12,9.12,0,0,0,0,0,9.963676991854662497
1667332800000,2022-11-01 20:00:00,AXS/USDT,9.12,9.12,9.12,9.12,0,0,0,0,0,9.963676991854662497
1667329200000,2022-11-01 19:00:00,AXS/USDT,9.12,9.12,9.12,9.12,0,0,0,0,0,9.963676991854662497
1667325600000,2022-11-01 18:00:00,AXS/USDT,10.12,10.12,9.12,9.12,12.90777208,1.297334,12.90777208,1.297334,3,9.963676991854662497
1667322000000,2022-11-01 17:00:00,AXS/USDT,9.99,9.99,9.99,9.99,0,0,0,0,0,8.845507868286292278
1667318400000,2022-11-01 16:00:00,AXS/USDT,8.79,9.99,8.79,9.99,23.86504863,2.699937,1.10391498,0.110502,2,8.845507868286292278
1667314800000,2022-11-01 15:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.1
1667311200000,2022-11-01 14:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.1
1667307600000,2022-11-01 13:00:00,AXS/USDT,9.1,9.1,9.1,9.1,16.1528913,1.775043,0,0,2,9.1
1667304000000,2022-11-01 12:00:00,AXS/USDT,9.16,9.16,9.16,9.16,0,0,0,0,0,9.16
1667300400000,2022-11-01 11:00:00,AXS/USDT,9.16,9.16,9.16,9.16,0,0,0,0,0,9.16
1667296800000,2022-11-01 10:00:00,AXS/USDT,9.16,9.16,9.16,9.16,0,0,0,0,0,9.16
1667293200000,2022-11-01 09:00:00,AXS/USDT,9.16,9.16,9.16,9.16,0,0,0,0,0,9.16
1667289600000,2022-11-01 08:00:00,AXS/USDT,9.16,9.16,9.16,9.16,0,0,0,0,0,9.16
1667286000000,2022-11-01 07:00:00,AXS/USDT,9.16,9.16,9.16,9.16,0,0,0,0,0,9.16
1667282400000,2022-11-01 06:00:00,AXS/USDT,9.16,9.16,9.16,9.16,0,0,0,0,0,9.16
1667278800000,2022-11-01 05:00:00,AXS/USDT,9.16,9.16,9.16,9.16,0,0,0,0,0,9.16
1667275200000,2022-11-01 04:00:00,AXS/USDT,9.16,9.16,9.16,9.16,0,0,0,0,0,9.16
1667271600000,2022-11-01 03:00:00,AXS/USDT,9.16,9.16,9.16,9.16,0,0,0,0,0,9.16
1667268000000,2022-11-01 02:00:00,AXS/USDT,9.16,9.16,9.16,9.16,0,0,0,0,0,9.16
1667264400000,2022-11-01 01:00:00,AXS/USDT,9.16,9.16,9.16,9.16,0,0,0,0,0,9.16
1667260800000,2022-11-01 00:00:00,AXS/USDT,9.16,9.16,9.16,9.16,0,0,0,0,0,9.16
1667257200000,2022-10-31 23:00:00,AXS/USDT,9.16,9.16,9.16,9.16,0,0,0,0,0,9.16
1667253600000,2022-10-31 22:00:00,AXS/USDT,9.16,9.16,9.16,9.16,1.20455832,0.131502,1.20455832,0.131502,1,9.16
1667250000000,2022-10-31 21:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.103007702567202758
1667246400000,2022-10-31 20:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.103007702567202758
1667242800000,2022-10-31 19:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.103007702567202758
1667239200000,2022-10-31 18:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.103007702567202758
1667235600000,2022-10-31 17:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.103007702567202758
1667232000000,2022-10-31 16:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.103007702567202758
1667228400000,2022-10-31 15:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.103007702567202758
1667224800000,2022-10-31 14:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.103007702567202758
1667221200000,2022-10-31 13:00:00,AXS/USDT,9.11,9.11,9.1,9.1,286.02900981,31.421382,0,0,3,9.103007702567202758
1667217600000,2022-10-31 12:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.15
1667214000000,2022-10-31 11:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.15
1667210400000,2022-10-31 10:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.15
1667206800000,2022-10-31 09:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.15
1667203200000,2022-10-31 08:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.15
1667199600000,2022-10-31 07:00:00,AXS/USDT,9.15,9.15,9.15,9.15,1.0999947,0.120218,1.0999947,0.120218,1,9.15
1667196000000,2022-10-31 06:00:00,AXS/USDT,9.11,9.11,9.11,9.11,0,0,0,0,0,9.11
1667192400000,2022-10-31 05:00:00,AXS/USDT,9.11,9.11,9.11,9.11,0,0,0,0,0,9.11
1667188800000,2022-10-31 04:00:00,AXS/USDT,9.11,9.11,9.11,9.11,0,0,0,0,0,9.11
1667185200000,2022-10-31 03:00:00,AXS/USDT,9.11,9.11,9.11,9.11,0,0,0,0,0,9.11
1667181600000,2022-10-31 02:00:00,AXS/USDT,9.11,9.11,9.11,9.11,119.18581115,13.082965,119.18581115,13.082965,1,9.11
1667178000000,2022-10-31 01:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.1
1667174400000,2022-10-31 00:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.1
1667170800000,2022-10-30 23:00:00,AXS/USDT,9.1,9.1,9.1,9.1,0,0,0,0,0,9.1
1667167200000,2022-10-30 22:00:00,AXS/USDT,9.1,9.1,9.1,9.1,2.9129464,0.320104,0,0,1,9.1
1667163600000,2022-10-30 21:00:00,AXS/USDT,9.44,9.44,9.44,9.44,0,0,0,0,0,9.44
1667160000000,2022-10-30 20:00:00,AXS/USDT,9.44,9.44,9.44,9.44,0,0,0,0,0,9.44
1667156400000,2022-10-30 19:00:00,AXS/USDT,9.44,9.44,9.44,9.44,0,0,0,0,0,9.44
1667152800000,2022-10-30 18:00:00,AXS/USDT,9.44,9.44,9.44,9.44,0,0,0,0,0,9.44
1667149200000,2022-10-30 17:00:00,AXS/USDT,9.44,9.44,9.44,9.44,0,0,0,0,0,9.44
1667145600000,2022-10-30 16:00:00,AXS/USDT,9.44,9.44,9.44,9.44,29.96825232,3.174603,29.96825232,3.174603,1,9.44
1667142000000,2022-10-30 15:00:00,AXS/USDT,9.45,9.45,9.45,9.45,93.02705685,9.844133,0,0,1,9.45
1667138400000,2022-10-30 14:00:00,AXS/USDT,10.01,10.01,10.01,10.01,0,0,0,0,0,9.942045648817533868
1667134800000,2022-10-30 13:00:00,AXS/USDT,10.01,10.01,10.01,10.01,0,0,0,0,0,9.942045648817533868
1667131200000,2022-10-30 12:00:00,AXS/USDT,10.01,10.01,10.01,10.01,0,0,0,0,0,9.942045648817533868
1667127600000,2022-10-30 11:00:00,AXS/USDT,10.01,10.01,10.01,10.01,0,0,0,0,0,9.942045648817533868
1667124000000,2022-10-30 10:00:00,AXS/USDT,10.01,10.01,10.01,10.01,0,0,0,0,0,9.942045648817533868
1667120400000,2022-10-30 09:00:00,AXS/USDT,9.91,10.01,9.91,10.01,57.60411117,5.794117,57.60411117,5.794117,2,9.942045648817533868
1667116800000,2022-10-30 08:00:00,AXS/USDT,9.63,9.63,9.63,9.63,0,0,0,0,0,9.63
1667113200000,2022-10-30 07:00:00,AXS/USDT,9.63,9.63,9.63,9.63,0,0,0,0,0,9.63
1667109600000,2022-10-30 06:00:00,AXS/USDT,9.63,9.63,9.63,9.63,0,0,0,0,0,9.63
1667106000000,2022-10-30 05:00:00,AXS/USDT,9.63,9.63,9.63,9.63,38.0385,3.95,0,0,1,9.63
1667102400000,2022-10-30 04:00:00,AXS/USDT,8.86,8.86,8.86,8.86,0,0,0,0,0,8.86
1667098800000,2022-10-30 03:00:00,AXS/USDT,8.86,8.86,8.86,8.86,0,0,0,0,0,8.86
1667095200000,2022-10-30 02:00:00,AXS/USDT,8.86,8.86,8.86,8.86,0,0,0,0,0,8.86
1667091600000,2022-10-30 01:00:00,AXS/USDT,8.86,8.86,8.86,8.86,0,0,0,0,0,8.86
1667088000000,2022-10-30 00:00:00,AXS/USDT,8.86,8.86,8.86,8.86,0,0,0,0,0,8.86
1667084400000,2022-10-29 23:00:00,AXS/USDT,8.86,8.86,8.86,8.86,0,0,0,0,0,8.86
1667080800000,2022-10-29 22:00:00,AXS/USDT,8.86,8.86,8.86,8.86,0,0,0,0,0,8.86
1667077200000,2022-10-29 21:00:00,AXS/USDT,8.86,8.86,8.86,8.86,0,0,0,0,0,8.86
1667073600000,2022-10-29 20:00:00,AXS/USDT,8.86,8.86,8.86,8.86,0,0,0,0,0,8.86
1667070000000,2022-10-29 19:00:00,AXS/USDT,8.86,8.86,8.86,8.86,0,0,0,0,0,8.86
1667066400000,2022-10-29 18:00:00,AXS/USDT,8.86,8.86,8.86,8.86,0,0,0,0,0,8.86
1667062800000,2022-10-29 17:00:00,AXS/USDT,8.86,8.86,8.86,8.86,9.1179589,1.029115,0,0,1,8.86
1667059200000,2022-10-29 16:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.15
1667055600000,2022-10-29 15:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.15
1667052000000,2022-10-29 14:00:00,AXS/USDT,9.15,9.15,9.15,9.15,8.37483945,0.915283,0,0,1,9.15
1667048400000,2022-10-29 13:00:00,AXS/USDT,9.27,9.27,9.27,9.27,0,0,0,0,0,9.334241891076880321
1667044800000,2022-10-29 12:00:00,AXS/USDT,9.27,9.27,9.27,9.27,0,0,0,0,0,9.334241891076880321
1667041200000,2022-10-29 11:00:00,AXS/USDT,9.27,9.27,9.27,9.27,0,0,0,0,0,9.334241891076880321
1667037600000,2022-10-29 10:00:00,AXS/USDT,9.99,9.99,9.27,9.27,1118.18615076,119.848492,1025.75029014,109.876986,7,9.334241891076880321
1667034000000,2022-10-29 09:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1667030400000,2022-10-29 08:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1667026800000,2022-10-29 07:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1667023200000,2022-10-29 06:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1667019600000,2022-10-29 05:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1667016000000,2022-10-29 04:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1667012400000,2022-10-29 03:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1667008800000,2022-10-29 02:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1667005200000,2022-10-29 01:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1667001600000,2022-10-29 00:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1666998000000,2022-10-28 23:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1666994400000,2022-10-28 22:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1666990800000,2022-10-28 21:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1666987200000,2022-10-28 20:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1666983600000,2022-10-28 19:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1666980000000,2022-10-28 18:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1666976400000,2022-10-28 17:00:00,AXS/USDT,9.07,9.07,9.07,9.07,0,0,0,0,0,9.035793036338514992
1666972800000,2022-10-28 16:00:00,AXS/USDT,9.03,9.07,9.03,9.07,57.41034438,6.353674,57.41034438,6.353674,2,9.035793036338514992
1666969200000,2022-10-28 15:00:00,AXS/USDT,9.01,9.01,9.01,9.01,0,0,0,0,0,9.01
1666965600000,2022-10-28 14:00:00,AXS/USDT,9.01,9.01,9.01,9.01,0,0,0,0,0,9.01
1666962000000,2022-10-28 13:00:00,AXS/USDT,9.01,9.01,9.01,9.01,9.6656577,1.07277,9.6656577,1.07277,1,9.01
1666958400000,2022-10-28 12:00:00,AXS/USDT,8.84,8.84,8.84,8.84,0,0,0,0,0,8.84
1666954800000,2022-10-28 11:00:00,AXS/USDT,8.84,8.84,8.84,8.84,0,0,0,0,0,8.84
1666951200000,2022-10-28 10:00:00,AXS/USDT,8.84,8.84,8.84,8.84,0,0,0,0,0,8.84
1666947600000,2022-10-28 09:00:00,AXS/USDT,8.84,8.84,8.84,8.84,0,0,0,0,0,8.84
1666944000000,2022-10-28 08:00:00,AXS/USDT,8.84,8.84,8.84,8.84,1.34329988,0.151957,1.34329988,0.151957,1,8.84
1666940400000,2022-10-28 07:00:00,AXS/USDT,9.03,9.03,9.03,9.03,0,0,0,0,0,9.03
1666936800000,2022-10-28 06:00:00,AXS/USDT,9.03,9.03,9.03,9.03,0,0,0,0,0,9.03
1666933200000,2022-10-28 05:00:00,AXS/USDT,9.03,9.03,9.03,9.03,0,0,0,0,0,9.03
1666929600000,2022-10-28 04:00:00,AXS/USDT,9.03,9.03,9.03,9.03,0,0,0,0,0,9.03
1666926000000,2022-10-28 03:00:00,AXS/USDT,9.03,9.03,9.03,9.03,0,0,0,0,0,9.03
1666922400000,2022-10-28 02:00:00,AXS/USDT,9.03,9.03,9.03,9.03,0,0,0,0,0,9.03
1666918800000,2022-10-28 01:00:00,AXS/USDT,9.03,9.03,9.03,9.03,0,0,0,0,0,9.03
1666915200000,2022-10-28 00:00:00,AXS/USDT,9.03,9.03,9.03,9.03,0,0,0,0,0,9.03
1666911600000,2022-10-27 23:00:00,AXS/USDT,9.03,9.03,9.03,9.03,0,0,0,0,0,9.03
1666908000000,2022-10-27 22:00:00,AXS/USDT,9.03,9.03,9.03,9.03,0,0,0,0,0,9.03
1666904400000,2022-10-27 21:00:00,AXS/USDT,9.03,9.03,9.03,9.03,0,0,0,0,0,9.03
1666900800000,2022-10-27 20:00:00,AXS/USDT,9.03,9.03,9.03,9.03,0,0,0,0,0,9.03
1666897200000,2022-10-27 19:00:00,AXS/USDT,9.03,9.03,9.03,9.03,0,0,0,0,0,9.03
1666893600000,2022-10-27 18:00:00,AXS/USDT,9.03,9.03,9.03,9.03,0,0,0,0,0,9.03
1666890000000,2022-10-27 17:00:00,AXS/USDT,9.03,9.03,9.03,9.03,0,0,0,0,0,9.03
1666886400000,2022-10-27 16:00:00,AXS/USDT,9.03,9.03,9.03,9.03,4.03256322,0.446574,0,0,1,9.03
1666882800000,2022-10-27 15:00:00,AXS/USDT,9.19,9.19,9.19,9.19,0,0,0,0,0,9.19
1666879200000,2022-10-27 14:00:00,AXS/USDT,9.19,9.19,9.19,9.19,195.39657611,21.261869,31.72212471,3.451809,3,9.19
1666875600000,2022-10-27 13:00:00,AXS/USDT,9.28,9.28,9.28,9.28,0,0,0,0,0,9.32169498563864761
1666872000000,2022-10-27 12:00:00,AXS/USDT,9.28,9.28,9.28,9.28,0,0,0,0,0,9.32169498563864761
1666868400000,2022-10-27 11:00:00,AXS/USDT,9.28,9.28,9.28,9.28,0,0,0,0,0,9.32169498563864761
1666864800000,2022-10-27 10:00:00,AXS/USDT,9.28,9.28,9.28,9.28,0,0,0,0,0,9.32169498563864761
1666861200000,2022-10-27 09:00:00,AXS/USDT,9.28,9.28,9.28,9.28,0,0,0,0,0,9.32169498563864761
1666857600000,2022-10-27 08:00:00,AXS/USDT,9.34,9.34,9.28,9.28,5.7794,0.62,0,0,2,9.32169498563864761
1666854000000,2022-10-27 07:00:00,AXS/USDT,9.4,9.4,9.4,9.4,13.9999934,1.489361,13.9999934,1.489361,1,9.4
1666850400000,2022-10-27 06:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.468771599431186643
1666846800000,2022-10-27 05:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.468771599431186643
1666843200000,2022-10-27 04:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.468771599431186643
1666839600000,2022-10-27 03:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.468771599431186643
1666836000000,2022-10-27 02:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.468771599431186643
1666832400000,2022-10-27 01:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.468771599431186643
1666828800000,2022-10-27 00:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.468771599431186643
1666825200000,2022-10-26 23:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.468771599431186643
1666821600000,2022-10-26 22:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.468771599431186643
1666818000000,2022-10-26 21:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.468771599431186643
1666814400000,2022-10-26 20:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.468771599431186643
1666810800000,2022-10-26 19:00:00,AXS/USDT,9.15,9.15,9.15,9.15,0,0,0,0,0,9.468771599431186643
1666807200000,2022-10-26 18:00:00,AXS/USDT,10,10.12,9.15,9.15,3.67460429,0.388836,3.67460429,0.388836,4,9.468771599431186643
1666803600000,2022-10-26 17:00:00,AXS/USDT,9.24,9.24,9.24,9.24,0,0,0,0,0,9.24
1666800000000,2022-10-26 16:00:00,AXS/USDT,9.24,9.24,9.24,9.24,0,0,0,0,0,9.24
1666796400000,2022-10-26 15:00:00,AXS/USDT,9.24,9.24,9.24,9.24,0,0,0,0,0,9.24
1666792800000,2022-10-26 14:00:00,AXS/USDT,9.24,9.24,9.24,9.24,0,0,0,0,0,9.24
1666789200000,2022-10-26 13:00:00,AXS/USDT,9.24,9.24,9.24,9.24,0,0,0,0,0,9.24
1666785600000,2022-10-26 12:00:00,AXS/USDT,9.24,9.24,9.24,9.24,0,0,0,0,0,9.24
1666782000000,2022-10-26 11:00:00,AXS/USDT,9.24,9.24,9.24,9.24,0,0,0,0,0,9.24
1666778400000,2022-10-26 10:00:00,AXS/USDT,9.24,9.24,9.24,9.24,0,0,0,0,0,9.24
1666774800000,2022-10-26 09:00:00,AXS/USDT,9.24,9.24,9.24,9.24,666.10108488,72.088862,666.10108488,72.088862,3,9.24
1666771200000,2022-10-26 08:00:00,AXS/USDT,9.11,9.11,9.11,9.11,0,0,0,0,0,9.11
1666767600000,2022-10-26 07:00:00,AXS/USDT,9.11,9.11,9.11,9.11,0,0,0,0,0,9.11
1666764000000,2022-10-26 06:00:00,AXS/USDT,9.11,9.11,9.11,9.11,0,0,0,0,0,9.11
1666760400000,2022-10-26 05:00:00,AXS/USDT,9.11,9.11,9.11,9.11,0,0,0,0,0,9.11
1666756800000,2022-10-26 04:00:00,AXS/USDT,9.11,9.11,9.11,9.11,0,0,0,0,0,9.11
1666753200000,2022-10-26 03:00:00,AXS/USDT,9.11,9.11,9.11,9.11,1.05049232,0.115312,1.05049232,0.115312,2,9.11
1666749600000,2022-10-26 02:00:00,AXS/USDT,9.08,9.08,9.08,9.08,655.522655,72.194125,52.75015104,5.809488,5,9.08
1666746000000,2022-10-26 01:00:00,AXS/USDT,9.01,9.01,9.01,9.01,118.53057747,13.155447,118.53057747,13.155447,1,9.01
1666742400000,2022-10-26 00:00:00,AXS/USDT,9.03,9.08,9.03,9.08,237.85084715,26.26763,237.85084715,26.26763,2,9.05497223020716914
1666738800000,2022-10-25 23:00:00,AXS/USDT,9.02,9.02,9.02,9.02,0,0,0,0,0,9.02
1666735200000,2022-10-25 22:00:00,AXS/USDT,9.02,9.02,9.02,9.02,0,0,0,0,0,9.02
1666731600000,2022-10-25 21:00:00,AXS/USDT,9.02,9.02,9.02,9.02,0,0,0,0,0,9.02
1666728000000,2022-10-25 20:00:00,AXS/USDT,9.02,9.02,9.02,9.02,0,0,0,0,0,9.02
1666724400000,2022-10-25 19:00:00,AXS/USDT,9.02,9.02,9.02,9.02,0,0,0,0,0,9.02
1666720800000,2022-10-25 18:00:00,AXS/USDT,9.02,9.02,9.02,9.02,0,0,0,0,0,9.02
1666717200000,2022-10-25 17:00:00,AXS/USDT,9.02,9.02,9.02,9.02,0,0,0,0,0,9.02
1666713600000,2022-10-25 16:00:00,AXS/USDT,9.02,9.02,9.02,9.02,0,0,0,0,0,9.02
1666710000000,2022-10-25 15:00:00,AXS/USDT,9.02,9.02,9.02,9.02,0,0,0,0,0,9.02
1666706400000,2022-10-25 14:00:00,AXS/USDT,9.02,9.02,9.02,9.02,0,0,0,0,0,9.02
1666702800000,2022-10-25 13:00:00,AXS/USDT,9.02,9.02,9.02,9.02,0,0,0,0,0,9.02
1666699200000,2022-10-25 12:00:00,AXS/USDT,9.02,9.02,9.02,9.02,0,0,0,0,0,9.02
1666695600000,2022-10-25 11:00:00,AXS/USDT,9.02,9.02,9.02,9.02,0,0,0,0,0,9.02
1666692000000,2022-10-25 10:00:00,AXS/USDT,9.02,9.02,9.02,9.02,0,0,0,0,0,9.02
1666688400000,2022-10-25 09:00:00,AXS/USDT,9.02,9.02,9.02,9.02,106.29999644,11.784922,106.29999644,11.784922,1,9.02
1666684800000,2022-10-25 08:00:00,AXS/USDT,8.99,8.99,8.99,8.99,1.79999578,0.200222,0,0,2,8.99
1666681200000,2022-10-25 07:00:00,AXS/USDT,9.24,9.24,9.24,9.24,0,0,0,0,0,9.24
1666677600000,2022-10-25 06:00:00,AXS/USDT,9.24,9.24,9.24,9.24,0,0,0,0,0,9.24
1666674000000,2022-10-25 05:00:00,AXS/USDT,9.24,9.24,9.24,9.24,4.24423692,0.459333,4.24423692,0.459333,1,9.24
1666670400000,2022-10-25 04:00:00,AXS/USDT,9.18,9.18,9.18,9.18,0,0,0,0,0,9.18
1666666800000,2022-10-25 03:00:00,AXS/USDT,9.18,9.18,9.18,9.18,1.80849672,0.197004,1.80849672,0.197004,1,9.18
1666663200000,2022-10-25 02:00:00,AXS/USDT,8.99,8.99,8.99,8.99,1.06276184,0.118216,1.06276184,0.118216,1,8.99
1666659600000,2022-10-25 01:00:00,AXS/USDT,8.85,8.85,8.85,8.85,17.7,2,0,0,1,8.85
