https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LSK,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1640563200000,2021-12-27 00:00:00,LSK/USDT,2.19416292,2.63522466,2.13700003,2.44405819,725.81811937,306.16701336,0,0,0,2.37066074
1640476800000,2021-12-26 00:00:00,LSK/USDT,2.25946317,2.48462909,2,2.185,5535.11953468,2650.54302965,0,0,0,2.08829642
1640390400000,2021-12-25 00:00:00,LSK/USDT,2.442,2.442,2.25946316,2.25946317,460.92117374,199.20427789,0,0,0,2.31381162
1640304000000,2021-12-24 00:00:00,LSK/USDT,2.388,2.51278509,2.30170022,2.37543999,321.26815103,135.73252195,0,0,0,2.36692095
1640217600000,2021-12-23 00:00:00,LSK/USDT,2.24019153,2.43227202,2.10000004,2.388,4557.4841225,1918.92247944,0,0,0,2.37502253
1640131200000,2021-12-22 00:00:00,LSK/USDT,2.1453545,2.284,2.1453545,2.284,1732.43288045,782.53767088,0,0,0,2.21386515
1640044800000,2021-12-21 00:00:00,LSK/USDT,2.10000001,2.185,2.07266911,2.185,667.75629393,310.84724828,0,0,0,2.14818145
1639958400000,2021-12-20 00:00:00,LSK/USDT,2.234,2.26842163,2.07266791,2.12114844,778.81742105,367.81609974,0,0,0,2.11740981
1639872000000,2021-12-19 00:00:00,LSK/USDT,2.14848497,2.234,2.10001161,2.22049514,702.37285063,330.02183508,0,0,0,2.12826175
1639785600000,2021-12-18 00:00:00,LSK/USDT,2.18811929,2.284,2.10000583,2.137,1053.35074052,474.83397524,0,0,0,2.21835587
1639699200000,2021-12-17 00:00:00,LSK/USDT,2.16349074,2.28399821,2.10000582,2.28215472,893.07491086,412.81158129,0,0,0,2.16339596
1639612800000,2021-12-16 00:00:00,LSK/USDT,2.284,2.284,2.14293333,2.185,1940.15422312,887.13218394,0,0,0,2.18699564
1639526400000,2021-12-15 00:00:00,LSK/USDT,2.31759,2.31795812,2.18500059,2.284,1129.67450823,508.37676005,0,0,0,2.22212067
1639440000000,2021-12-14 00:00:00,LSK/USDT,2.27183957,2.33977805,2.24886273,2.27527923,929.24736834,409.19018705,0,0,0,2.27094245
1639353600000,2021-12-13 00:00:00,LSK/USDT,2.43311935,2.43311935,2.14293333,2.23470558,1266.01520337,550.42928319,0,0,0,2.3000506
1639267200000,2021-12-12 00:00:00,LSK/USDT,2.4651038,2.553,2.31,2.45659547,13840.73363003,5729.95497074,0,0,0,2.41550478
1639180800000,2021-12-11 00:00:00,LSK/USDT,2.35501045,2.497,2.35,2.49291397,4967.69017307,2060.37403311,0,0,0,2.4110623
1639094400000,2021-12-10 00:00:00,LSK/USDT,2.62824133,2.669,2.388,2.388,7278.45671231,2963.90062052,0,0,0,2.45570201
1639008000000,2021-12-09 00:00:00,LSK/USDT,2.93267779,2.93267779,2.57051883,2.58420524,2061.16946999,769.02864867,0,0,0,2.68022455
1638921600000,2021-12-08 00:00:00,LSK/USDT,2.73195382,2.984,2.71741172,2.854,4102.39506536,1473.42306585,0,0,0,2.78426146
1638835200000,2021-12-07 00:00:00,LSK/USDT,2.74652944,2.82421743,2.68613133,2.69117432,4728.54740035,1715.63174291,0,0,0,2.75615522
1638748800000,2021-12-06 00:00:00,LSK/USDT,2.57302107,2.74621569,2.375,2.72783256,10500.37728878,4142.27203466,0,0,0,2.53493184
1638662400000,2021-12-05 00:00:00,LSK/USDT,2.854,2.9132653,2.52841559,2.57311033,5363.81200902,2010.46034638,0,0,0,2.66795215
1638576000000,2021-12-04 00:00:00,LSK/USDT,3.32653061,3.32653061,2.5,2.854,6607.9060988,2357.59156703,0,0,0,2.80282055
1638489600000,2021-12-03 00:00:00,LSK/USDT,3.57853391,3.58901544,3.2,3.32081694,5011.43281156,1478.91370859,0,0,0,3.38859041
1638403200000,2021-12-02 00:00:00,LSK/USDT,3.58684127,4.01530612,3.50124615,3.57853391,9637.09076544,2555.59413735,0,0,0,3.77097858
1638316800000,2021-12-01 00:00:00,LSK/USDT,3.46504066,3.62535572,3.38811896,3.61399463,2308.60475811,650.42852164,0,0,0,3.54935966
1638230400000,2021-11-30 00:00:00,LSK/USDT,3.51402725,3.53329519,3.34218561,3.49183673,4782.0198492,1382.66799801,0,0,0,3.45854525
1638144000000,2021-11-29 00:00:00,LSK/USDT,3.53109296,3.99,3.51402725,3.51402725,3170.052057,873.84423418,0,0,0,3.62770838
1638057600000,2021-11-28 00:00:00,LSK/USDT,3.62960239,3.6296024,3.3257985,3.54275028,5932.57337864,1737.42794244,0,0,0,3.41457233
1637971200000,2021-11-27 00:00:00,LSK/USDT,3.51938775,3.73241069,3.51938775,3.66927195,1929.07460377,531.9841932,0,0,0,3.62618782
1637884800000,2021-11-26 00:00:00,LSK/USDT,3.98775651,4.12551019,3.4,3.49183673,6670.53557018,1824.36516584,0,0,0,3.65635986
1637798400000,2021-11-25 00:00:00,LSK/USDT,3.32653061,4.0404,3.32653061,3.9877565,9936.83800601,2647.37492791,0,0,0,3.75346835
1637712000000,2021-11-24 00:00:00,LSK/USDT,3.3540816,3.35408163,3.15,3.28897958,1805.56774249,557.79487149,0,0,0,3.23697444
1637625600000,2021-11-23 00:00:00,LSK/USDT,3.43673469,3.565,3.2,3.3540816,6940.13972764,2015.45196714,0,0,0,3.4434657
1637539200000,2021-11-22 00:00:00,LSK/USDT,3.35408163,3.55,3.29897959,3.4,9211.68880303,2660.28336442,0,0,0,3.46267203
1637452800000,2021-11-21 00:00:00,LSK/USDT,3.35416563,3.54693877,3.35416563,3.36780564,1329.01340032,384.27351109,0,0,0,3.458509
1637366400000,2021-11-20 00:00:00,LSK/USDT,3.1955797,3.71224489,3.11108112,3.3540964,10605.66291019,3110.19871626,0,0,0,3.40996311
1637280000000,2021-11-19 00:00:00,LSK/USDT,3.13176115,3.19992832,2.99591836,3.19564693,3171.5728699,1018.9942977,0,0,0,3.11245399
1637193600000,2021-11-18 00:00:00,LSK/USDT,3.33204086,3.44687805,3,3.13367346,4703.18773537,1461.58999954,0,0,0,3.21785708
1637107200000,2021-11-17 00:00:00,LSK/USDT,3.24387755,3.39658237,3.13367346,3.36565715,13161.65504588,3987.49008363,0,0,0,3.30073674
1637020800000,2021-11-16 00:00:00,LSK/USDT,3.35408163,3.38356302,3.07857142,3.28435514,42321.00494663,13241.48686252,0,0,0,3.1960916
1636934400000,2021-11-15 00:00:00,LSK/USDT,3.45899261,3.45942339,3.37889504,3.38163265,3283.43380949,960.87564483,0,0,0,3.41712668
1636848000000,2021-11-14 00:00:00,LSK/USDT,3.45513096,3.46428571,3.40918367,3.46428571,1104.99091626,320.67233778,0,0,0,3.44585667
1636761600000,2021-11-13 00:00:00,LSK/USDT,3.43673469,3.48046104,3.40918367,3.45513096,1122.04325603,324.3924012,0,0,0,3.45890733
1636675200000,2021-11-12 00:00:00,LSK/USDT,3.45773703,3.56776867,3.28537642,3.40996955,6639.30418485,1906.54334017,0,0,0,3.48237779
1636588800000,2021-11-11 00:00:00,LSK/USDT,3.38710904,3.53183673,3.37174318,3.47037394,5744.05044785,1640.18701652,0,0,0,3.50207042
1636502400000,2021-11-10 00:00:00,LSK/USDT,3.76734693,3.79966671,3.35408163,3.40918367,9193.31044476,2534.40609634,0,0,0,3.62740227
1636416000000,2021-11-09 00:00:00,LSK/USDT,3.63299566,3.76734693,3.59387695,3.73979591,5064.39002139,1374.70518084,0,0,0,3.68398264
1636329600000,2021-11-08 00:00:00,LSK/USDT,3.51938775,4,3.5088494,3.63299566,7015.19757737,1907.29733162,0,0,0,3.67808283
1636243200000,2021-11-07 00:00:00,LSK/USDT,3.42774892,3.56649116,3.40924083,3.54864966,17091.89493072,4869.61226052,0,0,0,3.5099088
1636156800000,2021-11-06 00:00:00,LSK/USDT,3.46428571,3.54693877,3.35,3.40950361,6989.28298003,2055.83058954,0,0,0,3.39973683
1636070400000,2021-11-05 00:00:00,LSK/USDT,3.50213725,3.68469387,3.36283838,3.49332889,2074.84755442,590.58257298,0,0,0,3.51322177
1635984000000,2021-11-04 00:00:00,LSK/USDT,3.68469387,3.68469387,3.41000001,3.51938775,2607.92352892,724.01099353,0,0,0,3.60204962
1635897600000,2021-11-03 00:00:00,LSK/USDT,3.49183673,3.75,3.43673469,3.63481507,20610.70120501,5837.65590233,0,0,0,3.53064681
1635811200000,2021-11-02 00:00:00,LSK/USDT,3.44634621,3.60172469,3.42632915,3.5167491,7881.72644498,2241.56234304,0,0,0,3.51617543
1635724800000,2021-11-01 00:00:00,LSK/USDT,3.48645953,3.54619837,3.32653061,3.44934676,5912.80010802,1706.34072734,0,0,0,3.46519309
1635638400000,2021-10-31 00:00:00,LSK/USDT,3.38163265,3.57448979,3.37423095,3.46428571,4715.04687507,1360.27638385,0,0,0,3.46624181
1635552000000,2021-10-30 00:00:00,LSK/USDT,3.4265455,3.53487116,3.30000001,3.35408163,5144.3979031,1499.93165566,0,0,0,3.42975487
1635465600000,2021-10-29 00:00:00,LSK/USDT,3.40139895,3.4882691,3.335,3.42042294,7070.55810248,2067.50908864,0,0,0,3.41984378
1635379200000,2021-10-28 00:00:00,LSK/USDT,3.31906078,3.43673469,3.21653607,3.42352868,8150.07050921,2431.54602034,0,0,0,3.35180598
1635292800000,2021-10-27 00:00:00,LSK/USDT,3.70840709,3.70840709,3.28360198,3.29312744,7224.32148686,2094.51454594,0,0,0,3.44916271
1635206400000,2021-10-26 00:00:00,LSK/USDT,3.78780068,4.07040816,3.65714285,3.67129581,5538.23653529,1434.12878266,0,0,0,3.86174282
1635120000000,2021-10-25 00:00:00,LSK/USDT,3.777396,4,3.777396,3.78702375,6559.99586546,1675.69961709,0,0,0,3.9147803
1635033600000,2021-10-24 00:00:00,LSK/USDT,3.71645186,3.76734693,3.61111922,3.74092068,1781.3365172,484.14691196,0,0,0,3.67933053
1634947200000,2021-10-23 00:00:00,LSK/USDT,3.7325056,3.77434048,3.67118349,3.715,1640.40612886,440.26238908,0,0,0,3.7259738
1634860800000,2021-10-22 00:00:00,LSK/USDT,3.645,3.94502136,3.58223595,3.727,11057.72080264,2927.9871797,0,0,0,3.77656052
1634774400000,2021-10-21 00:00:00,LSK/USDT,3.49147275,3.62959183,3.44901985,3.60323741,2732.53364974,773.87175379,0,0,0,3.53099029
1634688000000,2021-10-20 00:00:00,LSK/USDT,3.3086959,3.51938775,3.29897959,3.46428571,6698.369691,1956.82789443,0,0,0,3.42307553
1634601600000,2021-10-19 00:00:00,LSK/USDT,3.44926532,3.46,3.24917458,3.33683521,6867.97385504,2008.92674332,0,0,0,3.41872787
1634515200000,2021-10-18 00:00:00,LSK/USDT,3.37939914,3.65714285,3.29897959,3.44926532,3838.24358845,1114.80824478,0,0,0,3.44296304
1634428800000,2021-10-17 00:00:00,LSK/USDT,3.47544552,3.55804243,2.90000011,3.35418208,2224.57244568,648.52316572,0,0,0,3.43021277
1634342400000,2021-10-16 00:00:00,LSK/USDT,3.48000555,3.54891973,3.18648914,3.43945048,5556.05793721,1604.90757979,0,0,0,3.46191768
1634256000000,2021-10-15 00:00:00,LSK/USDT,3.28673985,3.53,3.18900026,3.44287276,11346.57260886,3384.15885596,0,0,0,3.35284869
1634169600000,2021-10-14 00:00:00,LSK/USDT,3.25284593,3.51,3.22899898,3.28673985,19569.72553168,5781.71975688,0,0,0,3.38475857
1634083200000,2021-10-13 00:00:00,LSK/USDT,3.15434163,3.335,3.10097377,3.24790804,12034.9426706,3780.00189824,0,0,0,3.18384566
1633996800000,2021-10-12 00:00:00,LSK/USDT,3.18795862,3.41,3,3.146543,18916.84961147,6012.25157508,0,0,0,3.14638357
1633910400000,2021-10-11 00:00:00,LSK/USDT,3.15346844,3.41,3.12247747,3.20968442,23240.22405905,7197.13104077,0,0,0,3.22909558
1633824000000,2021-10-10 00:00:00,LSK/USDT,3.44324664,3.60173914,3.15346844,3.15346844,10979.65228154,3353.63690489,0,0,0,3.27395379
1633737600000,2021-10-09 00:00:00,LSK/USDT,3.335,3.46472098,3.25838233,3.41776038,3666.88320742,1073.65136295,0,0,0,3.41533884
1633651200000,2021-10-08 00:00:00,LSK/USDT,3.45319646,3.66526305,3.335,3.335,2272.52704901,644.88838853,0,0,0,3.52390753
1633564800000,2021-10-07 00:00:00,LSK/USDT,3.33456633,3.60102414,3.25838233,3.42604954,11802.96583273,3543.5794344,0,0,0,3.33080323
1633478400000,2021-10-06 00:00:00,LSK/USDT,3.41200106,3.48098911,3.25218641,3.34466646,11306.34139495,3376.76844954,0,0,0,3.34827263
1633392000000,2021-10-05 00:00:00,LSK/USDT,3.30575283,3.46117943,3.249964,3.41790352,3187.23473288,946.87598557,0,0,0,3.36605297
1633305600000,2021-10-04 00:00:00,LSK/USDT,3.21988714,3.40398153,3.13946251,3.33871424,3053.56976868,928.27689363,0,0,0,3.28950315
1633219200000,2021-10-03 00:00:00,LSK/USDT,3.14523409,3.26956235,3.11020951,3.17756288,2032.49817855,635.10002535,0,0,0,3.20028042
1633132800000,2021-10-02 00:00:00,LSK/USDT,3.16656906,3.23903777,3.01829352,3.15748292,1789.81994171,565.83133939,0,0,0,3.16316862
1633046400000,2021-10-01 00:00:00,LSK/USDT,2.99329707,3.27814647,2.93135898,3.12649699,18690.90319662,6160.53123564,0,0,0,3.03397588
1632960000000,2021-09-30 00:00:00,LSK/USDT,2.65979368,3.33294119,2.65979368,2.97654015,20214.30489606,6438.11147201,0,0,0,3.13978796
1632873600000,2021-09-29 00:00:00,LSK/USDT,2.5738349,2.79498161,2.55380419,2.63426059,792.13266566,305.55369525,0,0,0,2.59244996
1632787200000,2021-09-28 00:00:00,LSK/USDT,2.65,2.75592417,2.5738349,2.5738349,13649.5612161,5112.09475297,0,0,0,2.67005246
1632700800000,2021-09-27 00:00:00,LSK/USDT,2.8,2.89817947,2.669,2.669,3665.95831671,1315.11972581,0,0,0,2.7875472
1632614400000,2021-09-26 00:00:00,LSK/USDT,2.88424943,2.88424943,2.62983377,2.7495262,7676.40372844,2842.41622218,0,0,0,2.70066138
1632528000000,2021-09-25 00:00:00,LSK/USDT,2.93651439,3.07245996,2.75,2.88525418,2788.13396915,950.88341486,0,0,0,2.93215122
1632441600000,2021-09-24 00:00:00,LSK/USDT,3.09388658,3.09688734,2.69803469,2.93,5950.14800729,2124.7952195,0,0,0,2.80033951
1632355200000,2021-09-23 00:00:00,LSK/USDT,3.08080742,3.189,2.95,3.06936415,2896.84610956,943.25168464,0,0,0,3.07112741
1632268800000,2021-09-22 00:00:00,LSK/USDT,2.74300003,3.07245996,2.71889997,3.07245996,1413.84261019,490.86404688,0,0,0,2.88031404
1632182400000,2021-09-21 00:00:00,LSK/USDT,2.918,3.17939882,2.69803469,2.73420001,8510.4860351,2918.9329696,0,0,0,2.91561544
1632096000000,2021-09-20 00:00:00,LSK/USDT,3.59340631,3.59666103,2.8990683,2.94741815,8223.22533124,2660.35627407,0,0,0,3.09102409
1632009600000,2021-09-19 00:00:00,LSK/USDT,3.55687909,3.72,3.55059817,3.5537089,611.64438738,170.51865982,0,0,0,3.58696454
1631923200000,2021-09-18 00:00:00,LSK/USDT,3.49443881,3.63285851,3.48,3.5752099,4342.21541389,1218.30467407,0,0,0,3.56414573
1631836800000,2021-09-17 00:00:00,LSK/USDT,3.55372301,3.62337707,3.486,3.51089088,2308.89088452,647.72870654,0,0,0,3.56459558
1631750400000,2021-09-16 00:00:00,LSK/USDT,3.79951188,3.82821682,3.50461756,3.59340631,2111.73413458,566.30888952,0,0,0,3.72894399
1631664000000,2021-09-15 00:00:00,LSK/USDT,3.59340631,3.79382426,3.51655578,3.79382426,3248.84673406,903.661302,0,0,0,3.595204
1631577600000,2021-09-14 00:00:00,LSK/USDT,3.42182477,3.565,3.38094893,3.565,3538.80787776,1024.44497768,0,0,0,3.45436597
1631491200000,2021-09-13 00:00:00,LSK/USDT,3.61849966,3.61849966,3.2,3.47190843,5546.79887621,1649.23760915,0,0,0,3.36325029
1631404800000,2021-09-12 00:00:00,LSK/USDT,3.56620005,3.78107363,3.46646942,3.64296529,2909.41444805,808.38830902,0,0,0,3.59903083
1631318400000,2021-09-11 00:00:00,LSK/USDT,3.37152619,3.95,3.37152619,3.50726437,6869.14403277,1890.60695455,0,0,0,3.63330094
1631232000000,2021-09-10 00:00:00,LSK/USDT,3.61215696,3.70081673,3.26,3.34933567,5314.06891777,1574.95154074,0,0,0,3.37411582
1631145600000,2021-09-09 00:00:00,LSK/USDT,3.55342875,3.9,3.48,3.56846494,14630.71545511,4012.20073711,0,0,0,3.64655619
1631059200000,2021-09-08 00:00:00,LSK/USDT,3.55,3.69271695,3.3,3.56994112,26945.23047726,7875.96542599,0,0,0,3.42119715
1630972800000,2021-09-07 00:00:00,LSK/USDT,4.5,4.71440903,3.26,3.63682246,125101.66528658,28755.17779131,0,0,0,4.35057874
1630886400000,2021-09-06 00:00:00,LSK/USDT,4.57707397,4.72538573,4.40608853,4.56134285,7720.68485564,1703.96692258,0,0,0,4.53100629
1630800000000,2021-09-05 00:00:00,LSK/USDT,4.23646512,4.70135474,4.18747601,4.57779474,26107.87742,5868.48526255,0,0,0,4.44882729
1630713600000,2021-09-04 00:00:00,LSK/USDT,4.27358766,4.4075,4.01951403,4.200782,9103.1785293,2160.50056619,0,0,0,4.21345806
1630627200000,2021-09-03 00:00:00,LSK/USDT,4.05787321,4.35273066,3.984,4.20279901,2342.22636691,555.72444054,0,0,0,4.21472621
1630540800000,2021-09-02 00:00:00,LSK/USDT,4.1234591,4.1234591,3.984,4.08918239,19435.18046516,4770.52038335,0,0,0,4.07401685
1630454400000,2021-09-01 00:00:00,LSK/USDT,3.822,4.259,3.80663161,4.1808766,18032.67369267,4512.46619677,0,0,0,3.99619031
1630368000000,2021-08-31 00:00:00,LSK/USDT,3.81102693,3.984,3.7,3.8530983,10280.60029992,2653.5872479,0,0,0,3.87422735
1630281600000,2021-08-30 00:00:00,LSK/USDT,4.15565967,4.16138136,3.85304784,3.90107701,15773.18442401,3948.65804673,0,0,0,3.99456834
1630195200000,2021-08-29 00:00:00,LSK/USDT,4.04777683,4.17167789,3.87873249,4.13511022,6359.53538695,1582.43262652,0,0,0,4.01883484
1630108800000,2021-08-28 00:00:00,LSK/USDT,4.19229093,4.19229093,3.94810465,4.074,244.93538136,60.63107555,0,0,0,4.03976639
1630022400000,2021-08-27 00:00:00,LSK/USDT,3.90398057,4.22697795,3.81137044,4.22697795,18280.93908689,4665.42771285,0,0,0,3.91838438
1629936000000,2021-08-26 00:00:00,LSK/USDT,4.39834339,4.43589422,3.91037248,4.02108519,22502.22053943,5496.23139737,0,0,0,4.09411811
1629849600000,2021-08-25 00:00:00,LSK/USDT,4.3839974,4.585,4.13267717,4.39834339,17467.61558636,3927.83084519,0,0,0,4.44714048
1629763200000,2021-08-24 00:00:00,LSK/USDT,4.72619142,4.74,4.2,4.259,14036.88342481,3219.2113733,0,0,0,4.36034848
1629676800000,2021-08-23 00:00:00,LSK/USDT,4.74921434,4.83077982,4.5831253,4.78235575,5068.88878537,1084.56688785,0,0,0,4.67365253
1629590400000,2021-08-22 00:00:00,LSK/USDT,4.8457764,4.86383978,4.656,4.761,16153.56588018,3336.03664472,0,0,0,4.84214281
1629504000000,2021-08-21 00:00:00,LSK/USDT,5.09865433,5.09865433,4.79364378,4.8457764,3213.58646385,654.41268451,0,0,0,4.91064207
1629417600000,2021-08-20 00:00:00,LSK/USDT,4.85571031,5.34185264,4.82254763,5.07864451,24621.67562533,4874.07801442,0,0,0,5.0515555
1629331200000,2021-08-19 00:00:00,LSK/USDT,4.35162355,4.88001187,4.25560131,4.85287449,25013.47300795,5412.37910711,0,0,0,4.6215301
1629244800000,2021-08-18 00:00:00,LSK/USDT,4.2891581,4.84996435,4.03244104,4.40929076,7540.46987248,1726.27557028,0,0,0,4.36805687
1629158400000,2021-08-17 00:00:00,LSK/USDT,4.4256264,4.86978429,4.259,4.31457905,60915.83712715,13016.06606565,0,0,0,4.68004978
1629072000000,2021-08-16 00:00:00,LSK/USDT,4.43431841,4.8479144,4.33539347,4.44697161,45609.62939555,9874.78056574,0,0,0,4.61879928
1628985600000,2021-08-15 00:00:00,LSK/USDT,4.3811548,4.5,4,4.38414361,18992.08509394,4454.19202732,0,0,0,4.2638676
1628899200000,2021-08-14 00:00:00,LSK/USDT,4.23119809,4.64536432,4.19000421,4.37273434,47589.82631129,11178.40766976,0,0,0,4.25729922
1628812800000,2021-08-13 00:00:00,LSK/USDT,3.97579505,4.3,3.8957544,4.1900042,20488.01785157,5047.91408666,0,0,0,4.05870969
1628726400000,2021-08-12 00:00:00,LSK/USDT,4.0788192,4.22240712,3.7,3.96254148,13428.81465279,3483.22966239,0,0,0,3.85527684
1628640000000,2021-08-11 00:00:00,LSK/USDT,3.8984436,4.357862,3.8984436,4.0773252,12217.67829247,2971.17828564,0,0,0,4.11206501
1628553600000,2021-08-10 00:00:00,LSK/USDT,3.928652,4.074,3.80265731,3.89029786,7727.99236376,1967.87093383,0,0,0,3.92708293
1628467200000,2021-08-09 00:00:00,LSK/USDT,3.77890336,3.96182581,3.57329027,3.92478448,12747.39491827,3296.54124454,0,0,0,3.86689987
1628380800000,2021-08-08 00:00:00,LSK/USDT,3.9723468,4.00616236,3.71568155,3.7671084,33906.1143528,8973.77112433,0,0,0,3.77835737
1628294400000,2021-08-07 00:00:00,LSK/USDT,4.04035899,4.1764218,3.83395277,3.99674556,13244.37500244,3238.04463169,0,0,0,4.09023855
1628208000000,2021-08-06 00:00:00,LSK/USDT,3.5691196,4.1567672,3.5691196,4.03972004,49743.43530424,13365.03109434,0,0,0,3.72190943
1628121600000,2021-08-05 00:00:00,LSK/USDT,3.36830114,3.62327149,3.36709792,3.5529312,8856.392775,2557.74127667,0,0,0,3.46258351
1628035200000,2021-08-04 00:00:00,LSK/USDT,3.18706162,3.36162598,3.01682487,3.35173765,9108.03854903,2812.3442206,0,0,0,3.23859308
1627948800000,2021-08-03 00:00:00,LSK/USDT,3.37288005,3.37288005,3.119,3.18706162,3483.67808346,1068.81510961,0,0,0,3.25938326
1627862400000,2021-08-02 00:00:00,LSK/USDT,3.42830276,3.4911665,3.25466347,3.45356087,11562.41770698,3454.11214679,0,0,0,3.34743552
1627776000000,2021-08-01 00:00:00,LSK/USDT,3.17863089,4.43833701,3.17863089,3.41378557,61945.71306208,15619.01101703,0,0,0,3.9660458
1627689600000,2021-07-31 00:00:00,LSK/USDT,2.94129761,3.26060739,2.92565535,3.1944708,8447.36510823,2708.86288997,0,0,0,3.11841737
1627603200000,2021-07-30 00:00:00,LSK/USDT,2.90095257,3.1184569,2.729,2.97384648,14775.12151356,4965.69563307,0,0,0,2.9754384
1627516800000,2021-07-29 00:00:00,LSK/USDT,2.67013844,2.9068914,2.60557763,2.9068914,42284.37632339,15383.89767185,0,0,0,2.74861268
1627430400000,2021-07-28 00:00:00,LSK/USDT,2.64802457,2.70039138,2.58461,2.6703912,6463.80937735,2449.06002361,0,0,0,2.63930214
1627344000000,2021-07-27 00:00:00,LSK/USDT,2.611,2.7652702,2.48227581,2.67732803,5395.462245,2054.21897728,0,0,0,2.62652731
1627257600000,2021-07-26 00:00:00,LSK/USDT,2.53010536,2.8,2.5,2.58413142,17416.93678423,6486.65502592,0,0,0,2.68504132
1627171200000,2021-07-25 00:00:00,LSK/USDT,2.50241326,2.55063083,2.45000468,2.51403927,2627.57960976,1060.09169073,0,0,0,2.47863428
1627084800000,2021-07-24 00:00:00,LSK/USDT,2.388,2.56392624,2.36784916,2.53307477,7403.60298823,3008.48296696,0,0,0,2.46090905
1626998400000,2021-07-23 00:00:00,LSK/USDT,2.2968,2.37173756,2.27339553,2.37173756,4727.54633269,2053.95078023,0,0,0,2.30168433
1626912000000,2021-07-22 00:00:00,LSK/USDT,2.27178486,2.32470811,2.21087834,2.29686781,1181.53820227,514.98353353,0,0,0,2.29432229
1626825600000,2021-07-21 00:00:00,LSK/USDT,2.14944498,2.29452111,2.05510947,2.26705377,3034.05539563,1362.64806734,0,0,0,2.22658767
1626739200000,2021-07-20 00:00:00,LSK/USDT,2.2840864,2.2840864,2.02272158,2.13339636,13144.66849468,6204.36309879,0,0,0,2.11861689
1626652800000,2021-07-19 00:00:00,LSK/USDT,2.80719269,2.8213362,2.26613857,2.29298278,11476.32522762,4452.24587309,0,0,0,2.57764857
1626566400000,2021-07-18 00:00:00,LSK/USDT,2.33147047,2.88392607,2.33147047,2.78194122,83231.44721563,30347.5571006,0,0,0,2.74260781
1626480000000,2021-07-17 00:00:00,LSK/USDT,2.22180995,2.388,2.22180995,2.3009627,718.38254532,309.11853704,0,0,0,2.32397109
1626393600000,2021-07-16 00:00:00,LSK/USDT,2.35453644,2.37387759,2.185,2.234,3584.11973404,1585.71693727,0,0,0,2.2602519
1626307200000,2021-07-15 00:00:00,LSK/USDT,2.54800189,2.61646885,2.16743115,2.38869519,2925.58987171,1304.51055546,0,0,0,2.24267244
1626220800000,2021-07-14 00:00:00,LSK/USDT,2.61646885,2.64290045,2.38446199,2.54104945,1661.00586676,667.87825902,0,0,0,2.48698897
1626134400000,2021-07-13 00:00:00,LSK/USDT,2.7022528,2.7022528,2.497,2.59576295,399.78140693,154.63228335,0,0,0,2.58536832
1626048000000,2021-07-12 00:00:00,LSK/USDT,2.61646885,2.90659548,2.58275024,2.72380815,3337.37897469,1236.77738322,0,0,0,2.69844761
1625961600000,2021-07-11 00:00:00,LSK/USDT,2.46333882,2.62965145,2.39081067,2.58313569,653.30781943,258.60926688,0,0,0,2.52623514
1625875200000,2021-07-10 00:00:00,LSK/USDT,2.53803711,2.57401181,2.42320186,2.46333882,1045.32712384,424.71473883,0,0,0,2.46124522
1625788800000,2021-07-09 00:00:00,LSK/USDT,2.3850455,2.62023144,2.36018433,2.5366929,2067.79685939,818.5119603,0,0,0,2.52628789
1625702400000,2021-07-08 00:00:00,LSK/USDT,2.67642374,2.67642374,2.31123673,2.41727295,2751.33786075,1109.85201072,0,0,0,2.47901326
1625616000000,2021-07-07 00:00:00,LSK/USDT,2.64802586,2.77877439,2.62687527,2.71206854,2544.18477141,940.3793122,0,0,0,2.70548781
1625529600000,2021-07-06 00:00:00,LSK/USDT,2.58314841,2.68509729,2.56656277,2.62852448,2227.05632254,841.20410057,0,0,0,2.64746251
1625443200000,2021-07-05 00:00:00,LSK/USDT,2.74539698,2.76991062,2.50329246,2.61385097,2140.91967764,816.89733829,0,0,0,2.62079404
1625356800000,2021-07-04 00:00:00,LSK/USDT,2.64553181,2.98071859,2.62091769,2.77624194,2102.30084765,757.29968863,0,0,0,2.77604874
1625270400000,2021-07-03 00:00:00,LSK/USDT,2.54718089,2.632897,2.46121134,2.62791154,1461.43110317,576.02162711,0,0,0,2.53711151
1625184000000,2021-07-02 00:00:00,LSK/USDT,2.54718089,2.565767,2.35595243,2.53460052,3562.43679889,1437.19427782,0,0,0,2.47874407
1625097600000,2021-07-01 00:00:00,LSK/USDT,2.65853836,2.7410377,2.36039078,2.508033,1179.47450669,462.12061733,0,0,0,2.55230877
1625011200000,2021-06-30 00:00:00,LSK/USDT,2.488414,2.68394946,2.33107931,2.68363686,9669.84904811,3860.63477084,0,0,0,2.50473034
1624924800000,2021-06-29 00:00:00,LSK/USDT,2.19883749,2.6732044,2.19883749,2.4683546,13663.67313524,5571.85372522,0,0,0,2.45226702
1624838400000,2021-06-28 00:00:00,LSK/USDT,1.99999999,2.185,1.96733432,2.1772748,3293.91921497,1602.9550118,0,0,0,2.05490434
1624752000000,2021-06-27 00:00:00,LSK/USDT,1.955,2,1.89400125,2,2885.82814733,1488.04887924,0,0,0,1.93933693
1624665600000,2021-06-26 00:00:00,LSK/USDT,1.87,2.00896036,1.84000431,1.92084339,1069.32572648,559.67622103,0,0,0,1.91061489
